date,rot,vh,team,1st,2nd,3rd,4th,final,open,close,ml,2h,season
305,521,V,Portland,33,30,23,25,111,6.0,5.5,-240,3.5,2018-19
305,522,H,Memphis,20,41,21,38,120,215.5,215.5,190,111.0,2018-19
305,523,V,OklahomaCity,24,33,30,33,120,234.0,2.0,-130,5.5,2018-19
305,524,H,Minnesota,30,41,31,29,131,2.5,236.5,110,116.0,2018-19
305,525,V,Boston,32,41,32,23,128,229.5,228.5,240,116.5,2018-19
305,526,H,GoldenState,24,24,28,19,95,7.5,7.0,-300,11.0,2018-19
306,527,V,Miami,29,14,18,30,91,219.5,215.5,145,105.0,2018-19
306,528,H,Charlotte,18,25,15,26,84,1.5,3.5,-170,2.0,2018-19
306,529,V,Dallas,43,22,31,27,123,231.5,232.5,190,113.5,2018-19
306,530,H,Washington,33,36,30,33,132,4.5,5.5,-240,1.5,2018-19
306,531,V,Minnesota,35,29,24,26,114,224.0,223.5,170,109.0,2018-19
306,532,H,Detroit,22,38,30,41,131,4.0,4.5,-200,5.0,2018-19
306,533,V,SanAntonio,27,26,27,31,111,6.5,5.5,-260,5.5,2018-19
306,534,H,Atlanta,23,33,21,27,104,232.5,234.0,210,119.0,2018-19
306,535,V,Cleveland,20,30,35,22,107,225.5,228.0,400,116.5,2018-19
306,536,H,Brooklyn,31,24,25,33,113,9.5,9.5,-550,4.5,2018-19
306,537,V,Utah,25,33,27,29,114,3.0,4.5,-210,117.5,2018-19
306,538,H,NewOrleans,23,24,29,28,104,231.5,230.0,175,0.5,2018-19
306,539,V,Philadelphia,30,27,29,21,107,6.0,4.0,-180,3.0,2018-19
306,540,H,Chicago,30,27,25,26,108,227.0,230.0,150,111.0,2018-19
306,541,V,NewYork,22,25,17,32,96,225.0,227.5,150,110.5,2018-19
306,542,H,Phoenix,16,33,32,26,107,3.5,3.5,-180,1.5,2018-19
306,543,V,Boston,26,23,33,29,111,1.5,2.0,-130,1.5,2018-19
306,544,H,Sacramento,32,17,28,32,109,229.0,227.0,110,115.0,2018-19
306,545,V,Denver,43,23,19,30,115,5.0,5.0,-220,111.5,2018-19
306,546,H,LALakers,25,24,28,22,99,228.0,231.0,180,2.5,2018-19
307,547,V,Indiana,24,26,22,26,98,222.5,223.0,450,109.5,2018-19
307,548,H,Milwaukee,32,22,30,33,117,10.0,10.0,-650,5.0,2018-19
307,549,V,OklahomaCity,31,27,27,28,129,234.0,233.0,145,113.5,2018-19
307,550,H,Portland,30,31,22,30,121,3.5,3.5,-170,1.0,2018-19
308,551,V,Washington,22,30,31,28,111,234.0,234.0,150,114.0,2018-19
308,552,H,Charlotte,32,19,31,30,112,3.0,4.0,-180,3.5,2018-19
308,553,V,Dallas,19,28,26,33,106,213.5,214.0,240,1.5,2018-19
308,554,H,Orlando,29,33,30,19,111,5.5,7.0,-300,104.5,2018-19
308,555,V,Utah,23,30,26,25,104,6.5,4.5,-200,5.0,2018-19
308,556,H,Memphis,29,31,24,30,114,213.5,209.0,170,107.0,2018-19
308,557,V,Cleveland,29,28,26,27,110,213.0,213.5,340,108.5,2018-19
308,558,H,Miami,28,29,37,32,126,8.5,9.0,-440,6.0,2018-19
308,559,V,Toronto,29,35,29,34,127,4.0,9.5,-450,5.5,2018-19
308,560,H,NewOrleans,31,30,19,24,104,232.5,230.0,350,111.5,2018-19
308,561,V,Philadelphia,21,23,21,26,91,231.5,230.5,300,0.5,2018-19
308,562,H,Houston,37,22,28,20,107,6.5,7.5,-400,111.0,2018-19
308,563,V,Detroit,24,25,20,43,112,3.0,3.5,-170,7.0,2018-19
308,564,H,Chicago,30,36,14,24,104,218.0,218.5,145,104.5,2018-19
308,565,V,Denver,20,30,25,30,105,233.0,234.5,230,1.5,2018-19
308,566,H,GoldenState,30,37,23,32,122,5.5,7.0,-280,114.0,2018-19
308,567,V,OklahomaCity,32,24,28,26,110,236.0,236.5,110,3.5,2018-19
308,568,H,LAClippers,36,32,20,30,118,1.0,2.0,-130,115.5,2018-19
309,569,V,Sacramento,23,25,32,22,102,4.5,5.5,-250,3.0,2018-19
309,570,H,NewYork,30,16,22,26,94,228.0,225.5,200,110.5,2018-19
309,571,V,Brooklyn,26,30,27,31,114,2.5,4.5,-200,121.5,2018-19
309,572,H,Atlanta,23,24,30,35,112,235.0,238.0,170,1.0,2018-19
309,573,V,Washington,39,32,28,22,130,243.0,242.0,240,118.0,2018-19
309,574,H,Minnesota,28,32,35,26,135,6.5,7.0,-300,7.5,2018-19
309,575,V,Boston,25,32,36,27,120,5.5,7.0,-320,1.5,2018-19
309,576,H,LALakers,24,23,29,31,107,226.5,220.5,255,112.5,2018-19
309,577,V,Charlotte,32,27,28,27,114,228.0,228.0,650,110.5,2018-19
309,578,H,Milwaukee,24,31,39,37,131,13.5,12.0,-1000,10.5,2018-19
309,579,V,Phoenix,23,24,30,43,120,229.5,226.5,650,110.5,2018-19
309,580,H,Portland,24,42,36,25,127,12.5,12.5,-1000,1.0,2018-19
310,501,V,Chicago,32,23,25,28,108,219.0,214.0,350,109.5,2018-19
310,502,H,Detroit,31,30,42,28,131,8.0,9.0,-450,3.0,2018-19
310,503,V,Toronto,32,36,23,34,125,1.0,214.5,105,104.5,2018-19
310,504,H,Miami,27,27,25,25,104,216.5,1.5,-125,5.5,2018-19
310,505,V,Indiana,25,34,11,19,89,221.0,217.5,225,106.5,2018-19
310,506,H,Philadelphia,26,25,21,34,106,4.0,6.5,-275,6.0,2018-19
310,507,V,NewOrleans,33,33,20,30,116,238.5,237.0,100,116.5,2018-19
310,508,H,Atlanta,26,39,29,34,128,1.0,1.0,-120,2.0,2018-19
310,509,V,Orlando,17,31,24,25,97,2.0,208.5,-110,102.0,2018-19
310,510,H,Memphis,26,23,26,30,105,207.5,,-110,0.5,2018-19
310,511,V,Houston,25,33,23,13,94,8.0,8.5,-450,4.5,2018-19
310,512,H,Dallas,26,28,18,21,93,223.5,222.5,350,108.5,2018-19
310,513,V,Milwaukee,32,28,23,31,114,2.0,2.0,-140,118.0,2018-19
310,514,H,SanAntonio,25,29,33,34,121,227.5,229.0,120,,2018-19
310,515,V,NewYork,22,23,20,27,92,227.0,222.5,225,0.5,2018-19
310,516,H,Minnesota,23,32,25,23,103,11.5,6.5,-275,107.5,2018-19
310,517,V,Phoenix,16,40,23,36,115,234.5,234.0,1500,114.5,2018-19
310,518,H,GoldenState,29,28,23,31,111,17.0,17.0,-5000,11.0,2018-19
311,521,V,Toronto,24,31,22,24,101,10.5,8.5,-450,8.0,2018-19
311,522,H,Cleveland,25,34,32,35,126,222.0,224.5,350,110.0,2018-19
311,523,V,Sacramento,20,40,21,34,115,241.5,240.0,110,116.5,2018-19
311,524,H,Washington,28,31,31,31,121,1.0,2.0,-130,1.5,2018-19
311,525,V,Detroit,19,16,27,13,75,221.0,222.5,110,5.5,2018-19
311,526,H,Brooklyn,27,34,27,15,103,2.5,2.0,-130,107.5,2018-19
311,527,V,Charlotte,19,25,36,26,106,225.5,223.0,425,1.0,2018-19
311,528,H,Houston,38,33,22,25,118,9.0,10.0,-600,107.5,2018-19
311,529,V,OklahomaCity,22,28,27,21,98,227.5,226.0,145,110.5,2018-19
311,530,H,Utah,21,16,26,26,89,4.0,4.0,-170,6.0,2018-19
311,531,V,Boston,19,30,36,30,115,1.5,2.0,-130,5.5,2018-19
311,532,H,LAClippers,25,37,39,39,140,226.0,227.5,110,117.0,2018-19
312,533,V,NewYork,29,23,21,25,98,212.0,208.5,600,103.5,2018-19
312,534,H,Indiana,27,28,30,18,103,11.5,11.0,-900,5.5,2018-19
312,535,V,Cleveland,12,35,30,22,99,222.5,223.5,1100,113.5,2018-19
312,536,H,Philadelphia,24,29,28,25,106,13.5,15.0,-2500,7.5,2018-19
312,537,V,Milwaukee,23,33,45,29,130,9.0,10.5,-650,4.0,2018-19
312,538,H,NewOrleans,23,25,41,24,113,237.5,236.5,450,120.5,2018-19
312,539,V,LALakers,16,39,43,25,123,226.5,2.0,-130,2.5,2018-19
312,540,H,Chicago,34,26,24,23,107,1.0,225.5,110,109.0,2018-19
312,541,V,SanAntonio,34,26,24,28,112,5.0,3.5,-160,109.5,2018-19
312,542,H,Dallas,24,29,21,31,105,218.0,218.5,140,,2018-19
312,543,V,Minnesota,20,28,30,29,107,227.5,227.5,400,109.5,2018-19
312,544,H,Denver,31,27,36,39,133,10.0,9.5,-550,2.5,2018-19
312,545,V,Portland,23,27,35,40,125,1.5,4.0,-180,4.5,2018-19
312,546,H,LAClippers,30,22,32,20,104,231.5,232.5,150,118.0,2018-19
313,547,V,Detroit,18,31,8,17,74,212.5,208.0,110,102.0,2018-19
313,548,H,Miami,30,24,33,21,108,1.5,2.0,-130,,2018-19
313,549,V,Orlando,28,25,21,16,90,226.0,226.5,110,1.5,2018-19
313,550,H,Washington,29,32,15,24,100,3.0,2.0,-130,109.5,2018-19
313,551,V,Memphis,28,32,30,21,111,221.0,1.0,-115,3.5,2018-19
313,552,H,Atlanta,33,39,38,22,132,,223.5,-105,109.0,2018-19
313,553,V,Brooklyn,27,25,26,18,96,230.5,232.5,230,118.0,2018-19
313,554,H,OklahomaCity,19,23,38,28,108,7.0,7.0,-280,7.5,2018-19
313,555,V,GoldenState,33,21,31,21,106,230.5,228.0,150,110.5,2018-19
313,556,H,Houston,23,29,26,26,104,3.0,4.0,-180,4.0,2018-19
313,557,V,Utah,25,28,25,36,114,7.0,8.5,-400,2.0,2018-19
313,558,H,Phoenix,27,16,32,22,97,222.5,219.5,300,113.0,2018-19
314,559,V,Cleveland,20,21,22,28,91,210.5,212.0,300,1.5,2018-19
314,560,H,Orlando,36,25,27,32,120,7.0,8.5,-400,109.5,2018-19
314,561,V,OklahomaCity,29,34,25,18,106,222.0,217.5,-110,106.0,2018-19
314,562,H,Indiana,22,28,31,27,108,1.0,,-110,4.5,2018-19
314,563,V,Sacramento,38,24,29,29,120,228.5,228.0,290,112.0,2018-19
314,564,H,Boston,25,31,37,33,126,8.5,8.0,-380,8.5,2018-19
314,565,V,LALakers,25,29,30,14,98,231.0,230.0,250,111.5,2018-19
314,566,H,Toronto,33,32,25,21,111,9.5,7.0,-310,,2018-19
314,567,V,Minnesota,25,30,26,19,100,222.0,220.5,320,108.0,2018-19
314,568,H,Utah,34,30,27,29,120,7.0,9.0,-420,2.0,2018-19
314,569,V,Dallas,29,28,32,10,99,219.0,220.5,575,108.0,2018-19
314,570,H,Denver,26,25,28,21,100,10.0,11.5,-850,10.0,2018-19
315,571,V,LALakers,22,18,22,35,97,221.0,215.5,750,104.0,2018-19
315,572,H,Detroit,27,19,31,34,111,10.0,12.5,-1200,5.5,2018-19
315,573,V,Sacramento,29,29,31,25,114,229.5,233.5,500,113.0,2018-19
315,574,H,Philadelphia,33,29,37,24,123,9.0,11.0,-700,5.5,2018-19
315,575,V,Charlotte,40,26,29,21,116,232.0,233.5,135,113.5,2018-19
315,576,H,Washington,26,27,25,32,110,4.0,3.0,-155,4.5,2018-19
315,577,V,Phoenix,31,26,28,17,102,225.0,226.0,700,111.5,2018-19
315,578,H,Houston,26,29,28,25,108,14.0,12.5,-1100,9.5,2018-19
315,579,V,Portland,30,26,31,35,122,7.0,9.0,-440,7.0,2018-19
315,580,H,NewOrleans,37,20,25,28,110,235.5,233.0,340,119.0,2018-19
315,581,V,Milwaukee,19,23,37,34,113,6.0,5.0,-240,8.5,2018-19
315,582,H,Miami,37,25,18,18,98,221.0,220.5,190,113.5,2018-19
315,583,V,NewYork,20,21,28,14,83,216.5,214.0,800,103.0,2018-19
315,584,H,SanAntonio,31,25,26,27,109,13.0,13.5,-1400,3.0,2018-19
315,585,V,Chicago,34,29,21,37,121,229.0,229.5,325,118.0,2018-19
315,586,H,LAClippers,29,28,45,26,128,8.5,9.0,-425,8.0,2018-19
316,501,V,Atlanta,36,26,30,28,120,231.5,233.0,500,115.0,2018-19
316,502,H,Boston,43,31,31,24,129,10.5,10.5,-700,2.5,2018-19
316,503,V,Memphis,37,34,32,25,128,224.0,225.0,105,110.0,2018-19
316,504,H,Washington,35,34,36,30,135,3.5,1.5,-125,3.0,2018-19
316,505,V,Phoenix,34,32,23,33,138,232.5,235.0,160,115.0,2018-19
316,506,H,NewOrleans,31,29,25,37,136,1.0,4.5,-190,5.0,2018-19
316,507,V,GoldenState,40,24,23,23,110,231.5,228.5,105,111.5,2018-19
316,508,H,OklahomaCity,27,19,25,17,88,1.0,2.0,-125,6.5,2018-19
316,509,V,Portland,21,29,26,27,103,227.0,223.0,125,114.5,2018-19
316,510,H,SanAntonio,23,25,24,36,108,1.5,2.5,-145,1.0,2018-19
316,511,V,Cleveland,26,31,31,28,116,215.5,217.5,180,111.0,2018-19
316,512,H,Dallas,34,32,34,21,121,6.5,5.0,-220,0.5,2018-19
316,513,V,Indiana,36,24,15,25,100,215.0,214.0,250,104.0,2018-19
316,514,H,Denver,25,32,22,23,102,7.5,7.0,-310,6.0,2018-19
316,515,V,Brooklyn,21,21,22,34,98,221.0,218.5,340,113.0,2018-19
316,516,H,Utah,28,31,24,31,114,8.5,9.0,-440,,2018-19
317,517,V,LALakers,30,36,30,27,123,4.0,5.0,-210,3.5,2018-19
317,518,H,NewYork,41,22,31,30,124,219.0,220.5,175,108.0,2018-19
317,519,V,Charlotte,20,19,21,15,75,215.0,210.0,135,102.0,2018-19
317,520,H,Miami,19,20,22,32,93,4.0,3.0,-155,2.5,2018-19
317,521,V,Philadelphia,31,31,27,41,130,231.0,230.0,210,113.0,2018-19
317,522,H,Milwaukee,28,25,29,43,125,6.5,5.5,-260,6.0,2018-19
317,523,V,Toronto,21,26,37,23,107,216.0,215.5,-110,0.5,2018-19
317,524,H,Detroit,25,25,28,32,110,,,-110,110.0,2018-19
317,525,V,Atlanta,25,21,22,23,91,225.0,225.0,325,108.5,2018-19
317,526,H,Orlando,28,28,19,26,101,7.0,9.0,-425,1.5,2018-19
317,527,V,Chicago,23,17,31,31,102,233.0,231.0,230,2.0,2018-19
317,528,H,Sacramento,24,32,43,30,129,6.5,6.5,-280,117.0,2018-19
317,529,V,Minnesota,30,19,29,24,102,227.0,224.5,425,109.5,2018-19
317,530,H,Houston,26,24,43,24,117,8.0,9.5,-600,6.0,2018-19
317,531,V,Brooklyn,30,25,32,29,116,231.0,230.0,210,118.0,2018-19
317,532,H,LAClippers,23,37,27,32,119,5.5,6.0,-260,2.0,2018-19
318,533,V,Detroit,32,29,27,31,119,6.5,6.5,-260,4.0,2018-19
318,534,H,Cleveland,25,35,27,39,126,214.0,212.0,210,104.0,2018-19
318,535,V,Utah,31,26,34,25,116,4.0,5.5,-240,115.5,2018-19
318,536,H,Washington,24,21,26,24,95,228.5,227.0,190,0.5,2018-19
318,537,V,Denver,24,31,25,34,114,222.5,221.5,170,107.5,2018-19
318,538,H,Boston,22,30,28,25,105,2.5,4.5,-200,4.5,2018-19
318,539,V,NewYork,29,25,15,23,92,212.0,213.5,750,104.5,2018-19
318,540,H,Toronto,38,35,28,27,128,13.0,12.5,-1200,2.0,2018-19
318,541,V,Miami,27,31,28,30,116,210.5,209.5,190,103.0,2018-19
318,542,H,OklahomaCity,25,30,20,32,107,4.5,5.5,-240,5.0,2018-19
318,543,V,GoldenState,25,22,31,27,105,3.0,3.0,-150,5.0,2018-19
318,544,H,SanAntonio,25,33,24,29,111,225.5,226.5,130,110.5,2018-19
318,545,V,NewOrleans,28,21,35,26,129,230.0,232.5,175,111.5,2018-19
318,546,H,Dallas,34,25,20,31,125,3.5,5.0,-210,,2018-19
318,547,V,Chicago,34,22,30,30,116,229.0,227.0,120,117.5,2018-19
318,548,H,Phoenix,20,23,30,28,101,2.5,2.5,-140,5.5,2018-19
318,549,V,Indiana,31,17,24,26,98,213.5,211.0,175,102.5,2018-19
318,550,H,Portland,28,27,33,18,106,2.5,5.0,-210,,2018-19
319,551,V,Philadelphia,31,31,23,33,118,1.5,223.0,100,108.5,2018-19
319,552,H,Charlotte,30,29,30,25,114,223.5,1.0,-120,1.5,2018-19
319,553,V,Houston,25,28,31,37,121,8.0,8.0,-425,2.5,2018-19
319,554,H,Atlanta,25,22,25,33,105,232.5,233.0,325,112.0,2018-19
319,555,V,GoldenState,30,29,32,26,117,6.5,6.5,-300,111.5,2018-19
319,556,H,Minnesota,27,20,28,32,107,230.5,230.0,240,,2018-19
319,557,V,LALakers,24,34,26,17,101,236.5,228.5,550,113.0,2018-19
319,558,H,Milwaukee,35,26,38,16,115,13.5,11.5,-800,5.5,2018-19
319,559,V,Brooklyn,25,33,20,45,123,230.5,231.0,135,1.0,2018-19
319,560,H,Sacramento,38,28,37,18,121,2.5,3.5,-155,118.5,2018-19
319,561,V,Indiana,16,33,26,34,109,220.0,219.0,185,107.5,2018-19
319,562,H,LAClippers,25,30,34,26,115,4.0,5.5,-230,1.5,2018-19
320,563,V,Milwaukee,24,23,34,21,102,10.0,5.5,-260,7.5,2018-19
320,564,H,Cleveland,30,28,23,26,107,230.0,224.5,210,116.0,2018-19
320,565,V,NewOrleans,25,21,21,29,96,226.0,224.0,400,1.5,2018-19
320,566,H,Orlando,39,29,30,21,119,6.0,9.5,-550,109.0,2018-19
320,567,V,Boston,39,30,21,25,115,226.0,224.0,145,115.5,2018-19
320,568,H,Philadelphia,30,28,27,33,118,2.0,3.5,-170,5.0,2018-19
320,569,V,Utah,39,35,37,26,137,12.0,12.5,-1400,0.5,2018-19
320,570,H,NewYork,25,22,32,37,116,211.5,210.5,800,109.0,2018-19
320,571,V,Washington,28,32,21,32,120,2.0,4.0,-180,3.0,2018-19
320,572,H,Chicago,35,25,25,28,126,234.5,229.0,150,112.0,2018-19
320,573,V,Houston,25,28,25,37,125,5.0,6.0,-260,6.5,2018-19
320,574,H,Memphis,38,25,34,18,126,217.5,215.5,210,105.5,2018-19
320,575,V,Miami,24,38,28,20,110,210.5,211.0,210,103.0,2018-19
320,576,H,SanAntonio,22,25,31,27,105,5.5,5.5,-260,7.0,2018-19
320,577,V,Toronto,39,24,29,18,123,225.0,227.0,180,111.0,2018-19
320,578,H,OklahomaCity,31,24,23,32,114,2.5,5.0,-220,5.0,2018-19
320,579,V,Dallas,17,35,31,35,118,217.5,217.5,425,106.0,2018-19
320,580,H,Portland,26,39,36,25,126,8.5,10.0,-600,1.5,2018-19
321,581,V,Minnesota,25,26,27,28,106,222.0,223.0,210,109.5,2018-19
321,582,H,Charlotte,25,29,27,32,113,3.0,6.0,-260,3.0,2018-19
321,583,V,Denver,33,28,24,28,113,5.0,8.5,-400,2.0,2018-19
321,584,H,Washington,30,23,32,23,108,228.5,229.5,300,110.0,2018-19
321,585,V,Utah,28,26,37,23,114,7.5,7.5,-330,7.5,2018-19
321,586,H,Atlanta,29,36,21,31,117,228.0,226.0,260,118.0,2018-19
321,587,V,Dallas,29,22,25,24,100,230.5,228.5,350,112.5,2018-19
321,588,H,Sacramento,27,26,31,32,116,6.5,9.0,-450,5.0,2018-19
321,589,V,Detroit,29,29,29,31,118,5.5,7.0,-300,5.5,2018-19
321,590,H,Phoenix,32,28,20,18,98,218.5,217.5,240,107.5,2018-19
321,591,V,Indiana,19,24,19,27,89,220.5,218.5,500,106.0,2018-19
321,592,H,GoldenState,19,34,35,24,112,11.0,10.5,-700,3.5,2018-19
322,501,V,Memphis,33,31,31,15,119,208.5,205.5,500,102.0,2018-19
322,502,H,Orlando,23,35,23,29,123,5.0,10.5,-700,9.5,2018-19
322,503,V,Denver,37,19,26,29,111,11.5,11.5,-900,2.5,2018-19
322,504,H,NewYork,18,24,20,31,93,214.5,215.0,600,104.0,2018-19
322,505,V,LAClippers,25,33,34,18,110,7.0,6.5,-300,5.5,2018-19
322,506,H,Cleveland,40,20,23,25,108,228.0,226.5,240,111.5,2018-19
322,507,V,OklahomaCity,22,26,35,33,116,226.5,225.0,115,2.5,2018-19
322,508,H,Toronto,29,29,22,29,109,2.5,2.0,-135,109.0,2018-19
322,509,V,SanAntonio,24,23,34,24,105,220.0,221.5,220,1.5,2018-19
322,510,H,Houston,36,26,19,30,111,5.5,6.0,-270,108.0,2018-19
322,511,V,Miami,32,19,18,18,87,220.0,218.0,270,105.5,2018-19
322,512,H,Milwaukee,33,30,31,22,116,9.5,7.5,-340,0.5,2018-19
322,513,V,Brooklyn,20,24,34,33,111,228.5,2.5,-140,1.5,2018-19
322,514,H,LALakers,23,20,30,33,106,,232.5,120,118.5,2018-19
323,515,V,Boston,35,29,34,19,117,3.5,4.0,-180,2.5,2018-19
323,516,H,Charlotte,29,34,26,35,124,222.0,222.0,150,114.5,2018-19
323,517,V,Miami,25,27,26,35,113,221.5,220.5,100,107.5,2018-19
323,518,H,Washington,27,26,26,29,108,,1.0,-120,0.5,2018-19
323,519,V,Philadelphia,41,27,32,27,127,8.0,7.5,-330,8.0,2018-19
323,520,H,Atlanta,34,40,26,29,129,235.5,236.5,260,116.0,2018-19
323,521,V,Minnesota,25,24,35,28,112,216.5,217.0,-105,106.0,2018-19
323,522,H,Memphis,25,25,18,31,99,1.0,1.0,-115,0.5,2018-19
323,523,V,Utah,33,37,21,23,114,10.5,11.0,-750,109.5,2018-19
323,524,H,Chicago,18,18,25,22,83,220.5,213.0,525,1.5,2018-19
323,525,V,Dallas,37,37,34,18,126,225.5,219.5,800,106.0,2018-19
323,526,H,GoldenState,22,24,24,21,91,16.0,13.5,-1400,14.5,2018-19
323,527,V,Detroit,28,28,36,20,112,216.5,215.5,190,105.5,2018-19
323,528,H,Portland,32,27,30,28,117,4.0,5.5,-240,2.0,2018-19
323,529,V,Phoenix,32,21,22,28,103,230.0,230.5,450,113.5,2018-19
323,530,H,Sacramento,19,28,32,33,112,9.5,10.5,-650,10.0,2018-19
324,531,V,LAClippers,29,31,29,35,124,8.5,8.5,-450,5.0,2018-19
324,532,H,NewYork,24,35,25,29,113,222.0,223.5,350,110.0,2018-19
324,533,V,Cleveland,27,28,22,28,105,224.0,223.0,900,113.5,2018-19
324,534,H,Milwaukee,32,36,22,37,127,13.0,13.5,-1600,4.0,2018-19
324,535,V,Denver,23,23,21,21,88,2.5,1.5,-125,5.5,2018-19
324,536,H,Indiana,27,35,30,32,124,212.0,210.5,105,102.0,2018-19
324,537,V,Charlotte,27,31,37,20,115,220.5,223.0,600,109.0,2018-19
324,538,H,Toronto,32,25,26,31,114,9.0,11.5,-900,8.0,2018-19
324,539,V,Houston,33,30,24,26,113,7.5,10.0,-550,1.0,2018-19
324,540,H,NewOrleans,19,25,25,21,90,230.5,229.5,400,111.5,2018-19
324,541,V,SanAntonio,31,23,30,31,115,220.5,2.0,-135,109.0,2018-19
324,542,H,Boston,24,23,25,24,96,3.0,222.0,115,1.0,2018-19
324,543,V,Detroit,28,21,28,37,114,220.5,219.0,425,106.0,2018-19
324,544,H,GoldenState,29,34,34,24,121,9.0,10.0,-600,1.0,2018-19
324,545,V,Sacramento,20,29,28,29,106,1.0,231.5,-110,113.0,2018-19
324,546,H,LALakers,22,26,39,24,111,232.5,,-110,1.5,2018-19
325,547,V,Philadelphia,31,29,17,21,98,3.0,219.0,115,107.5,2018-19
325,548,H,Orlando,31,26,32,30,119,219.5,2.0,-135,1.5,2018-19
325,549,V,OklahomaCity,23,25,30,25,103,5.0,7.5,-350,8.5,2018-19
325,550,H,Memphis,31,23,32,29,115,219.5,216.5,275,106.0,2018-19
325,551,V,Phoenix,21,22,31,18,92,217.5,216.0,900,105.0,2018-19
325,552,H,Utah,26,36,26,37,125,15.0,14.0,-1600,3.5,2018-19
325,553,V,Brooklyn,27,35,28,30,144,225.5,223.5,210,116.5,2018-19
325,554,H,Portland,31,31,33,25,148,5.5,6.0,-260,4.5,2018-19
326,555,V,Boston,32,25,31,28,116,6.5,6.0,-250,2.0,2018-19
326,556,H,Cleveland,27,24,30,25,106,220.0,216.5,200,112.0,2018-19
326,557,V,SanAntonio,23,36,21,26,116,3.0,4.5,-190,2.0,2018-19
326,558,H,Charlotte,29,26,27,24,125,220.5,220.0,160,108.5,2018-19
326,559,V,Orlando,18,24,34,28,104,206.0,205.0,142,1.5,2018-19
326,560,H,Miami,32,19,19,29,99,4.5,3.5,-165,99.5,2018-19
326,561,V,Chicago,18,23,31,31,103,222.5,219.0,1000,113.0,2018-19
326,562,H,Toronto,26,30,29,27,112,13.0,14.5,-2000,4.0,2018-19
326,563,V,LAClippers,42,33,25,22,122,1.5,3.0,-150,111.5,2018-19
326,564,H,Minnesota,23,32,30,26,111,231.5,229.5,130,4.0,2018-19
326,565,V,Atlanta,42,28,32,28,130,240.0,2.5,-145,116.5,2018-19
326,566,H,NewOrleans,34,23,30,33,120,2.0,242.5,125,2.0,2018-19
326,567,V,Houston,25,28,18,23,94,227.0,224.0,125,0.5,2018-19
326,568,H,Milwaukee,20,38,32,18,108,4.5,2.5,-145,109.5,2018-19
326,569,V,Sacramento,25,29,33,38,125,3.5,2.0,-130,1.0,2018-19
326,570,H,Dallas,23,33,33,32,121,225.5,226.0,110,110.5,2018-19
326,571,V,Detroit,9,30,23,30,92,211.5,213.0,275,3.0,2018-19
326,572,H,Denver,27,39,15,14,95,7.0,7.5,-350,103.0,2018-19
326,573,V,Washington,29,27,27,23,106,232.5,237.5,125,2.0,2018-19
326,574,H,LALakers,34,33,30,27,124,,2.5,-145,115.0,2018-19
327,575,V,Indiana,27,27,15,30,99,216.5,217.5,240,109.0,2018-19
327,576,H,OklahomaCity,29,16,31,31,107,6.0,6.5,-300,7.0,2018-19
327,577,V,GoldenState,31,35,23,29,118,9.5,9.5,-600,4.0,2018-19
327,578,H,Memphis,37,23,24,19,103,219.5,220.5,425,107.5,2018-19
327,579,V,Portland,27,32,28,31,118,7.5,9.5,-450,0.5,2018-19
327,580,H,Chicago,14,27,24,33,98,218.0,216.0,350,110.5,2018-19
327,581,V,Washington,27,32,30,35,124,2.5,1.0,-120,0.5,2018-19
327,582,H,Phoenix,30,29,31,31,121,231.0,230.5,100,113.0,2018-19
327,583,V,LALakers,25,28,18,29,100,221.0,219.0,1000,107.0,2018-19
327,584,H,Utah,32,28,27,28,115,15.5,16.0,-2000,7.5,2018-19
328,501,V,Brooklyn,23,35,24,28,110,230.5,232.0,255,118.0,2018-19
328,502,H,Philadelphia,38,30,30,25,123,7.5,7.0,-320,1.0,2018-19
328,503,V,Orlando,27,19,25,27,98,206.5,205.5,135,3.5,2018-19
328,504,H,Detroit,30,30,34,21,115,3.0,3.0,-155,101.5,2018-19
328,505,V,Toronto,30,25,32,30,117,12.0,10.0,-600,1.0,2018-19
328,506,H,NewYork,18,18,28,28,92,217.0,219.5,425,106.5,2018-19
328,507,V,Dallas,29,30,23,17,99,208.5,212.5,220,104.5,2018-19
328,508,H,Miami,26,23,26,30,105,7.5,6.5,-270,6.5,2018-19
328,509,V,Sacramento,26,36,26,30,118,3.0,6.5,-265,6.5,2018-19
328,510,H,NewOrleans,30,34,29,28,121,239.5,234.0,215,113.5,2018-19
328,511,V,LAClippers,25,21,31,41,118,232.5,231.0,450,111.5,2018-19
328,512,H,Milwaukee,28,39,33,28,128,9.0,10.5,-650,0.5,2018-19
328,513,V,Denver,25,19,21,20,85,218.0,216.5,220,2.0,2018-19
328,514,H,Houston,22,40,25,25,112,4.5,6.0,-270,105.0,2018-19
328,515,V,Cleveland,28,25,28,29,110,218.0,217.0,650,111.0,2018-19
328,516,H,SanAntonio,27,17,40,32,116,13.0,12.0,-1000,11.5,2018-19
329,517,V,Indiana,25,35,31,21,112,214.5,213.0,240,105.0,2018-19
329,518,H,Boston,35,28,26,25,114,6.5,7.0,-300,3.5,2018-19
329,519,V,Portland,38,22,30,28,118,4.0,2.5,-145,119.0,2018-19
329,520,H,Atlanta,30,21,25,22,98,232.5,233.0,125,1.5,2018-19
329,521,V,Denver,33,23,30,29,115,221.0,218.0,170,107.0,2018-19
